date,hour,dayiness,mean_TU_0,mean_TU_1,mean_N_0,mean_RR_0,mean_RR_1,mean_SD_0,mean_VV_0,mean_FF_0,mean_FF_1,wind_offshore
20220820,19,-0.26,18.578709677419354,77.40645161290323,4.7482993197278915,0.07466666666666665,0.15333333333333332,7.206666666666667,42457.87671232877,2.245806451612903,259.4193548387097,1022.5
20220820,20,-0.5,17.62903225806452,80.99354838709678,4.755102040816326,0.050331125827814564,0.1456953642384106,0.0,39468.01369863014,2.00967741935484,246.83870967741936,889.25
20220820,21,-0.71,17.011612903225807,83.2516129032258,4.761904761904762,0.04635761589403973,0.17218543046357615,0,37286.02739726027,1.9193548387096777,233.03225806451613,1031.75
20220820,22,-0.87,16.41217948717948,84.9483870967742,4.340136054421769,0.07039473684210526,0.17763157894736842,0,36857.46575342466,1.867741935483871,237.80645161290323,1332.25
20220820,23,-0.97,15.89871794871795,85.97435897435898,4.340136054421769,0.08289473684210526,0.11842105263157894,0,35428.150684931505,1.9103225806451607,234.6451612903226,1626.75
20220821,00,-1.0,15.45576923076922,87.46794871794872,4.108108108108108,0.042105263157894736,0.08552631578947369,0,33879.86394557823,1.8852564102564098,231.28205128205127,1940.5
20220821,01,-0.97,14.951923076923068,88.76923076923077,4.3108108108108105,0.06710526315789474,0.09868421052631579,0,31598.503401360544,1.8416666666666681,236.66666666666666,2151.5
20220821,02,-0.87,14.519230769230775,89.6025641025641,4.02027027027027,0.07631578947368421,0.06578947368421052,0,30352.312925170067,1.8615384615384618,233.46153846153845,2448.0
20220821,03,-0.71,14.132051282051279,90.3076923076923,4.155405405405405,0.1453947368421053,0.09210526315789473,0.0,28259.38775510204,1.8416666666666675,237.8846153846154,2865.75
20220821,04,-0.5,13.756410256410248,91.12820512820512,3.8783783783783785,0.07499999999999998,0.10526315789473684,0.0,26521.020408163266,1.894871794871795,234.80769230769232,3146.75
20220821,05,-0.26,13.716666666666669,90.98076923076923,3.939189189189189,0.01118421052631579,0.125,0.5666666666666667,27397.891156462585,1.8608974358974355,227.1153846153846,3130.5
20220821,06,-0.0,15.074358974358974,86.76923076923077,3.918918918918919,0.006578947368421052,0.09210526315789473,27.626666666666665,31740.884353741498,1.730128205128206,222.5,2945.5
20220821,07,0.26,16.893548387096775,79.60645161290323,3.7210884353741496,0.01589403973509934,0.06622516556291391,36.946666666666665,37449.04109589041,1.8658064516129047,219.35897435897436,2750.25
20220821,08,0.5,18.6225806451613,71.0,3.6054421768707483,0.00728476821192053,0.039735099337748346,42.4,43201.78082191781,2.2096774193548385,243.09677419354838,2401.0
20220821,09,0.71,20.01354838709678,63.935483870967744,4.0,0.004635761589403973,0.026490066225165563,44.89333333333333,45994.79452054795,2.561290322580646,256.7096774193548,2354.0
20220821,10,0.87,21.109677419354842,57.83766233766234,4.417808219178082,0.0006622516556291391,0.006622516556291391,45.32432432432432,48643.90410958904,2.8612903225806474,246.7741935483871,2202.25
20220821,11,0.97,21.914193548387082,53.65584415584416,4.486301369863014,0.0,0.0,44.46621621621622,52028.97260273973,2.994193548387096,251.67741935483872,1849.5
20220821,12,1.0,22.64064516129032,50.24025974025974,4.5479452054794525,0.0,0.006622516556291391,44.95945945945946,52584.58904109589,3.0780645161290323,253.8709677419355,1672.25
20220821,13,0.97,23.23806451612903,47.422077922077925,4.376712328767123,0.003973509933774834,0.019867549668874173,45.027027027027025,55430.20547945205,3.0883870967741935,258.258064516129,1549.75
20220821,14,0.87,23.59548387096775,46.012903225806454,4.383561643835616,0.0033112582781456954,0.019867549668874173,47.486486486486484,57038.356164383564,3.118709677419356,265.61290322580646,1723.0
20220821,15,0.71,23.719354838709673,45.08387096774194,4.383561643835616,0.0,0.019867549668874173,46.348993288590606,59067.32876712329,3.0567741935483865,268.5806451612903,1255.75
20220821,16,0.5,23.572258064516134,44.935483870967744,4.273972602739726,0.0,0.013245033112582781,46.20134228187919,59710.95890410959,3.020645161290321,263.2258064516129,937.0
20220821,17,0.26,22.8741935483871,46.89032258064516,3.938775510204082,0.0,0.013245033112582781,44.006711409395976,60317.739726027394,2.7470967741935475,258.4516129032258,756.25
20220821,18,0.0,21.238064516129025,54.090322580645164,4.183673469387755,0.0,0.026490066225165563,35.74,58308.01369863014,2.3490322580645153,241.48387096774192,620.5
20220821,19,-0.26,18.92774193548387,63.81290322580645,4.142857142857143,0.0,0.0,2.2733333333333334,55506.02739726027,1.9670967741935494,212.38709677419354,445.5
20220821,20,-0.5,17.530322580645155,69.49677419354839,3.9863945578231292,0.0,0.0,0.0,53316.232876712325,1.8567741935483872,202.7741935483871,339.5
20220821,21,-0.71,16.641290322580634,73.21290322580646,3.82312925170068,0.0,0.0,0,51460.41095890411,1.8064516129032266,198.1290322580645,244.5
20220821,22,-0.87,15.901290322580655,76.14838709677419,3.9659863945578233,0.0,0.006622516556291391,0,49035.890410958906,1.7677419354838706,189.09677419354838,170.25
20220821,23,-0.97,15.203870967741935,79.10322580645162,3.925170068027211,0.0,0.006622516556291391,0,46717.46575342466,1.7012903225806455,162.70967741935485,137.25
20220822,00,-1.0,14.663225806451623,81.21935483870968,4.149659863945578,0.0,0.0,0,44173.49315068493,1.6296774193548387,173.29032258064515,120.25
20220822,01,-0.97,14.14709677419355,83.14193548387097,4.326530612244898,0.0,0.0,0,42273.150684931505,1.554838709677418,174.19354838709677,88.25
20220822,02,-0.87,13.775483870967738,84.34838709677419,4.36734693877551,0.0,0.013245033112582781,0,40291.16438356164,1.5619354838709683,166.6451612903226,105.5
20220822,03,-0.71,13.257419354838706,86.25806451612904,4.272108843537415,0.0,0.0,0.0,37698.97260273973,1.5148387096774194,168.51612903225808,81.75
20220822,04,-0.5,12.880645161290321,87.47741935483872,4.170068027210885,0.0,0.006622516556291391,0.0,35843.90410958904,1.4922580645161287,167.2258064516129,65.0
20220822,05,-0.26,12.910967741935474,87.74193548387096,4.122448979591836,0.005960264900662252,0.013245033112582781,1.04,35086.3698630137,1.514838709677419,161.5483870967742,60.5
20220822,06,-0.0,14.803870967741942,82.04516129032258,3.2312925170068025,0.0,0.006622516556291391,34.28,39756.02739726027,1.4632258064516135,148.6451612903226,60.75
20220822,07,0.26,17.248387096774195,72.94193548387096,3.938775510204082,0.0,0.0,44.586666666666666,44598.6301369863,1.5432258064516127,140.4516129032258,48.75
20220822,08,0.5,19.289102564102567,64.48717948717949,4.371621621621622,0.0,0.013157894736842105,44.913333333333334,48434.55782312925,1.89423076923077,121.41025641025641,87.25
20220822,09,0.71,20.97756410256411,56.87179487179487,4.554054054054054,0.0006578947368421052,0.006578947368421052,45.97986577181208,51503.4693877551,2.3788461538461534,107.88461538461539,121.5
20220822,10,0.87,22.087179487179498,52.03846153846154,4.72972972972973,0.001973684210526316,0.006578947368421052,45.43624161073826,53619.72602739726,2.7006410256410263,97.3076923076923,148.5
