@relation compact_wind_offshore

@attribute date numeric
@attribute hour numeric
@attribute dayiness numeric
@attribute mean_TU_0 numeric
@attribute mean_TU_1 numeric
@attribute mean_N_0 numeric
@attribute mean_RR_0 numeric
@attribute mean_RR_1 numeric
@attribute mean_SD_0 numeric
@attribute mean_VV_0 numeric
@attribute mean_FF_0 numeric
@attribute mean_FF_1 numeric
@attribute wind_offshore numeric

@data
20220216,18,0,9.212179,86.179487,7.577922,0.271795,0.653846,0,38803.225806,8.187662,224.415584,4931.75
20220216,19,-0.26,9.408333,86.358974,7.551948,0.45641,0.621795,0,38499.935484,8.404545,222.402597,4925.5
20220216,20,-0.5,9.613462,87.141026,7.655844,0.622581,0.722581,0,35689.290323,8.738961,224.545455,4854.25
20220216,21,-0.71,9.842308,87.692308,7.597403,0.786452,0.845161,0,29413.741935,9.17013,222.532468,4406.75
20220216,22,-0.87,10.102564,87.217949,7.623377,0.790323,0.935484,0,29543.096774,9.84026,226.493506,4486.25
20220216,23,-0.97,10.305769,86.24359,7.279221,0.796129,0.954839,0,31214,10.411039,232.077922,4554.5
20220217,0,-1,10.475641,83.692308,7.168831,0.679355,0.877419,0,36627.419355,10.977273,236.558442,4341.75
20220217,1,-0.97,10.423077,81.275641,7.116883,0.805161,0.806452,0,38691.483871,11.302597,244.87013,3580.5
20220217,2,-0.87,10.060256,79.801282,7.181818,0.688961,0.772727,0,39312.774194,11.714286,248.116883,3005
20220217,3,-0.71,9.632051,78.666667,7.006494,0.65974,0.811688,0,36241.948052,11.823529,251.883117,2321.75
20220217,4,-0.5,9.289103,76.282051,6.798701,0.694839,0.780645,0,38828.888889,11.883553,256.470588,1678.25
20220217,5,-0.26,8.753846,74.948718,6.636364,0.519355,0.754839,0,37619.281046,12.022876,260.718954,1661.5
20220217,6,-0,8.335256,74.192308,6.603896,0.44129,0.709677,0,36230.784314,12.045098,265.228758,2371.5
20220217,7,0.26,7.992308,73.839744,6.61039,0.308974,0.705128,0.267974,34882.597403,11.925974,264.090909,4121
20220217,8,0.5,7.766026,73.839744,6.571429,0.320513,0.711538,7.653595,35337.662338,11.75,265.714286,5116.25
20220217,9,0.71,7.719231,72.064103,6.422078,0.317308,0.666667,13.006536,33409.350649,11.626623,271.038961,5589
20220217,10,0.87,7.651923,71.262821,6.69281,0.223077,0.711538,15.052288,34973.376623,11.605195,273.441558,5519.5
20220217,11,0.97,7.860256,69.474359,6.551948,0.184615,0.705128,16.555556,37792.467532,11.540909,273.506494,4663.25
20220217,12,1,7.878981,67.802548,6.207792,0.175796,0.656051,18.705882,38366.774194,11.42,274.258065,5001.75
20220217,13,0.97,7.83949,66.738854,6.180645,0.19172,0.649682,19.090909,39585.806452,11.170968,272.645161,5337.5
20220217,14,0.87,7.63758,67.420382,6.090323,0.168153,0.687898,19.480519,40033.961039,10.85871,274.129032,5291.75
20220217,15,0.71,7.415287,67.356688,6.012903,0.152866,0.687898,18.071429,40067.987013,10.246452,273.354839,5143.5
20220217,16,0.5,6.981529,68.407643,5.8,0.187898,0.656051,16.720779,38934.545455,10.00129,273.483871,4980.25
20220217,17,0.26,6.502548,69.541401,5.619355,0.184713,0.579618,4.11039,40807.662338,9.41871,273.16129,3966.75
20220217,18,0,6.293631,69.541401,5.780645,0.112102,0.490446,0,39357.467532,9.058065,271.612903,3576.5
20220217,19,-0.26,6.078344,69.910828,5.974194,0.109554,0.363057,0,39795.844156,8.714194,269.483871,3482.25
20220217,20,-0.5,5.930573,69.624204,5.96129,0.049045,0.261146,0,39404.545455,8.490323,266,3354.75
20220217,21,-0.71,5.883439,69.305732,6.045161,0.029299,0.216561,0,38590.38961,8.000645,261.096774,3343.25
20220217,22,-0.87,5.721019,69.910828,6.03871,0.029936,0.312102,0,37709.155844,7.680645,259.354839,3568.5
20220217,23,-0.97,5.561783,71.254777,5.883871,0.068153,0.350318,0,37253.961039,7.296774,257.16129,3833
20220218,0,-1,5.343312,72.878981,5.76129,0.026115,0.273885,0,37189.74026,6.746452,253.935484,4871.5
20220218,1,-0.97,5.208917,74.312102,5.903226,0.031847,0.248408,0,35704.155844,6.230968,252.129032,4924
20220218,2,-0.87,5.118471,75.579618,6.232258,0.015287,0.171975,0,36230.909091,5.742581,248.580645,5393.5
20220218,3,-0.71,4.966242,77.261146,6.23871,0.009554,0.10828,0,34857.272727,5.363226,243.290323,5134.25
20220218,4,-0.5,4.861146,78.821656,6.341935,0.003822,0.082803,0,33724.545455,5.027097,236,4366.5
20220218,5,-0.26,4.704459,80.757962,6.664516,0.001274,0.089172,0,32300.967742,4.603226,224.709677,3464.75
20220218,6,-0,4.723567,81.687898,7.2,0.006369,0.146497,0,31296.129032,4.383871,216,3453
20220218,7,0.26,4.873248,83.184713,7.285714,0.034395,0.261146,0.805195,29642.064516,4.329677,204.83871,4681.75
20220218,8,0.5,5.468153,82.828025,7.509677,0.040764,0.343949,4.896104,30422.774194,4.538065,199.290323,4825.75
20220218,9,0.71,6.188535,82.229299,7.425806,0.06879,0.509554,4.090909,30058.709677,4.968387,196.83871,4578.75
20220218,10,0.87,6.890446,81.726115,7.416667,0.145223,0.643312,6.025974,30252.451613,5.389677,194.064516,5675.25
20220218,11,0.97,7.519108,81.77707,7.416667,0.215924,0.681529,3.512987,32067.677419,5.878065,194.645161,5432.25
20220218,12,1,8.036306,81.675159,7.583333,0.298089,0.694268,2.396104,32218.645161,6.310323,193.032258,5054.5
20220218,13,0.97,8.578981,81.585987,7.673077,0.343312,0.66242,2.155844,35080.967742,6.781935,194.83871,4734
20220218,14,0.87,8.986624,81.312102,7.673077,0.361783,0.656051,1.142857,37446.451613,7.288387,197.548387,4711.25
20220218,15,0.71,9.363694,79.789809,7.679487,0.401274,0.566879,0.987013,39668.387097,7.840645,201.870968,4305.75
20220218,16,0.5,9.410828,77.254777,7.544872,0.429299,0.528662,1.785714,43056.064516,8.656774,208.580645,3920
20220218,17,0.26,9.278344,74.796178,7.358974,0.410191,0.496815,0.675325,45841.419355,9.252258,217.677419,3890.5
20220218,18,0,9.043312,71.624204,7.322581,0.371975,0.528662,0,46520.967742,10.020645,223.096774,3475.25
20220218,19,-0.26,8.432484,69.707006,6.929487,0.364331,0.592357,0,45081.935484,10.920645,233.290323,2642.25
20220218,20,-0.5,7.76242,67.082803,6.367742,0.297436,0.583333,0,45685.096774,11.514839,244.516129,2580.5
20220218,21,-0.71,6.961783,65.961783,6.380645,0.201282,0.660256,0,46919.354839,11.898693,251.548387,2487.75
20220218,22,-0.87,6.333121,64.630573,6.246753,0.112179,0.538462,0,48811.948052,12.022078,254.545455,2230
20220218,23,-0.97,5.961783,63.490446,6.058065,0.085161,0.406452,0,47352.207792,11.886364,251.298701,2500.75
20220219,0,-1,5.628662,63.496815,6.174194,0.073718,0.391026,0,44646,11.724837,248.051948,2982.5
20220219,1,-0.97,5.301911,63.547771,6.224359,0.073248,0.452229,0,41440.580645,11.765584,247.272727,3545.5
20220219,2,-0.87,4.979487,63.961538,6.193548,0.105096,0.458599,0,41978.181818,11.681169,248.831169,4477.75
20220219,3,-0.71,4.65,64.929487,6.258065,0.112179,0.435897,0,43191.038961,11.413725,251.503268,5070.75
20220219,4,-0.5,4.232258,67.141935,6.214286,0.065161,0.483871,0,43156.862745,11.186184,251.30719,5156
20220219,5,-0.26,3.873548,68.483871,6.227273,0.087742,0.458065,0,43977.647059,10.819079,255.592105,4877.25
20220219,6,-0,3.633333,69.557692,6.253247,0.070968,0.43871,0,44865.909091,10.404605,254.96732,4637
20220219,7,0.26,3.484615,69.903846,5.954839,0.069231,0.378205,1.625,44275.714286,9.94902,256.013072,4838
20220219,8,0.5,3.716026,69.019231,5.806452,0.045513,0.352564,16.414474,45340.909091,9.527451,256.535948,4898.5
20220219,9,0.71,4.142949,67.339744,5.432258,0.035897,0.326923,24.532895,45902.727273,9.379085,255.228758,4974.5
20220219,10,0.87,4.594231,65.057692,5.348387,0.033333,0.333333,26.861842,45570.519481,9.492157,257.254902,5130
20220219,11,0.97,5.150955,62.108974,5.544872,0.03121,0.242038,28.848684,48339.483871,9.344805,257.597403,5420
20220219,12,1,5.498089,59.852564,5.621795,0.06242,0.280255,28.542484,49412.645161,8.97013,255.909091,5411.75
20220219,13,0.97,5.798726,57.346154,5.262821,0.017197,0.235669,29.03268,52667.806452,8.802597,255.194805,5257
20220219,14,0.87,5.924841,56.301282,5.115385,0.051592,0.273885,29.960784,53410.387097,8.458442,253.831169,5192.25
20220219,15,0.71,5.83949,56.352564,5.282051,0.021019,0.292994,29.235294,55340.83871,7.932468,252.077922,5111.75
20220219,16,0.5,5.401911,57.884615,5.057692,0.013376,0.171975,25.176471,55571.354839,7.207792,245.454545,5119
20220219,17,0.26,4.563057,61.416667,4.705128,0.01465,0.101911,7.830065,53721.548387,6.132468,241.558442,5334.25
20220219,18,0,3.93758,64.724359,4.461538,0.015924,0.10828,0,51549.419355,5.255844,231.298701,5318
20220219,19,-0.26,3.571975,66.647436,4.974194,0.019108,0.140127,0,50600.064516,5.130519,218.896104,4620
20220219,20,-0.5,3.373885,68.75,5.864516,0.075796,0.216561,0,47533.290323,5.607143,215.844156,4008.75
20220219,21,-0.71,3.228025,70.897436,6.387097,0.140764,0.299363,0,45647.870968,6.025974,214.935065,2700.25
20220219,22,-0.87,3.165605,73.467949,6.636364,0.192994,0.452229,0,40386.967742,6.403896,213.051948,1837.5
20220219,23,-0.97,3.071975,76.326923,6.863636,0.240764,0.579618,0,38919.806452,6.588961,214.350649,1381.5
20220220,0,-1,3.065605,78.99359,6.729032,0.188535,0.694268,0,35763.935484,6.556494,217.662338,1453.75
20220220,1,-0.97,3.048408,81.878205,7.147436,0.188535,0.770701,0,34837.870968,6.661688,224.87013,1722.25
20220220,2,-0.87,3.079618,83.525641,7.025806,0.214013,0.738854,0,34010.193548,6.72987,230.844156,2228.25
20220220,3,-0.71,3.114013,84.692308,7.064103,0.147134,0.751592,0,34646.774194,6.848052,234.935065,2405
20220220,4,-0.5,3.266879,84.820513,7.147436,0.110828,0.700637,0,37478.516129,6.607143,239.675325,2192
20220220,5,-0.26,3.364968,84.801282,7.371795,0.08535,0.617834,0,38245.032258,6.416234,243.766234,3083
20220220,6,-0,3.463694,84.564103,7.512821,0.052229,0.535032,0,39742.064516,6.311039,242.077922,5185
20220220,7,0.26,3.619108,84.570513,7.551282,0.06242,0.484076,0.143791,40218.322581,6.205844,239.025974,5808.25
20220220,8,0.5,4.047771,83.852564,7.5,0.109554,0.477707,1.908497,40926.193548,6.311688,233.506494,6383.75
20220220,9,0.71,4.552866,82.839744,7.474359,0.203185,0.541401,4.156863,39132.709677,6.774026,229.935065,6028.5
20220220,10,0.87,5.071975,82.538462,7.467949,0.305732,0.611465,4.045752,36696.709677,7.173377,226.623377,5390.5
20220220,11,0.97,5.705096,81.942308,7.474359,0.336943,0.624204,4.588235,35740.774194,7.46039,224.350649,5454.5
20220220,12,1,6.276433,81.660256,7.512821,0.308917,0.713376,5.431373,34553.225806,7.916883,222.857143,4614.25
20220220,13,0.97,6.750955,82.153846,7.467949,0.352866,0.77707,4.594771,29927.419355,8.197403,225.454545,4661.75
20220220,14,0.87,7.114013,82.74359,7.608974,0.36051,0.783439,3.078431,32338.83871,8.413636,227.207792,4708.5
20220220,15,0.71,7.37707,82.884615,7.596154,0.340764,0.751592,2.235294,35228.774194,8.377922,228.701299,4646
20220220,16,0.5,7.6,82.512821,7.666667,0.289172,0.713376,1.751634,37610.774194,8.303896,229.805195,4806.25
20220220,17,0.26,7.621019,83.076923,7.564103,0.347134,0.713376,0.542484,37754.83871,8.248052,227.402597,4716.25
20220220,18,0,7.708917,83.147436,7.583333,0.407643,0.726115,0,36734.83871,8.236364,224.87013,4498.75
20220220,19,-0.26,7.766242,83.205128,7.621795,0.527389,0.789809,0,35835.290323,8.52013,223.636364,4698.5
20220220,20,-0.5,7.854777,82.961538,7.544872,0.524841,0.796178,0,35164.580645,8.830519,222.987013,4339.5
20220220,21,-0.71,7.913376,82.75,7.448718,0.540127,0.828025,0,33606.967742,9.205195,221.363636,4098
20220220,22,-0.87,7.966879,82.628205,7.50641,0.518471,0.821656,0,33835.225806,9.650649,222.727273,4557.75
20220220,23,-0.97,7.945223,81.974359,7.557692,0.56051,0.859873,0,35245.677419,9.987662,223.246753,4671.25
20220221,0,-1,7.719108,81.358974,7.615385,0.584713,0.815287,0,38782.064516,10.318182,226.753247,5398.25
20220221,1,-0.97,7.451592,80.00641,7.525641,0.478344,0.77707,0,41146.83871,10.731169,231.363636,5204
20220221,2,-0.87,6.959236,78.455128,7.448718,0.619108,0.789809,0,41138.064516,10.881169,238.766234,5201.5
20220221,3,-0.71,6.292357,77.044872,7.474359,0.503822,0.796178,0,42991.16129,10.774026,245.844156,5156.75
20220221,4,-0.5,5.400637,76.769231,6.942308,0.398726,0.821656,0,41467.290323,10.614935,253.831169,5184.25
20220221,5,-0.26,4.329936,77.775641,6.685897,0.438854,0.783439,0,38391.032258,10.133117,257.987013,4514.25
20220221,6,-0,3.735032,77.051282,6.320513,0.275159,0.764331,0,39119.354839,9.465584,258.701299,4688.75
20220221,7,0.26,2.912102,78.961538,6.262821,0.292357,0.738854,0.123377,37485.741935,9.103896,262.142857,5245
20220221,8,0.5,2.923567,78.230769,6.057692,0.178981,0.624204,9.032468,37339.096774,8.668831,258.580645,4890
20220221,9,0.71,3.347134,75.75,6.121795,0.105732,0.528662,17.967532,40474.903226,8.913548,249.677419,4556
20220221,10,0.87,3.847771,72.5,6.711538,0.079618,0.503185,17.746753,41091.677419,9.315484,247.548387,3995.5
20220221,11,0.97,4.056051,71.320513,6.942308,0.172611,0.617834,14.012987,39771.419355,9.593548,245.935484,2834
20220221,12,1,4.321656,71.019231,7.083333,0.178344,0.643312,13.051948,39639.935484,9.479355,240.387097,2953
20220221,13,0.97,4.536306,71.461538,7.025641,0.206369,0.719745,12.181818,38987.032258,9.374194,240.064516,3842.5
20220221,14,0.87,4.442675,74.121795,7.051282,0.258599,0.751592,9.181818,34838.967742,9.290323,241.096774,4690.75
20220221,15,0.71,4.294268,77.403846,7.121795,0.305732,0.751592,6.402597,32692,8.836774,242.322581,5197.75
20220221,16,0.5,4.189809,79.839744,7.211538,0.292357,0.847134,4.818182,33657.612903,8.556774,245.935484,5538.75
20220221,17,0.26,3.965605,82.455128,7.128205,0.310828,0.732484,1.441558,34048.451613,8.410968,254.451613,5561.75
20220221,18,0,3.905732,83.942308,6.839744,0.3,0.751592,0,34364.774194,7.936129,261.225806,5542.5
20220221,19,-0.26,3.853503,85.205128,6.75641,0.250318,0.796178,0,32352.322581,7.709677,266.580645,5568.75
20220221,20,-0.5,3.875796,85.205128,6.519231,0.191083,0.77707,0,33069.483871,7.426452,272.516129,5393.5
20220221,21,-0.71,3.888535,84.75641,6.564103,0.14586,0.694268,0,34108.516129,7.309677,276.709677,5441.25
20220221,22,-0.87,3.90828,83.705128,6.679487,0.112102,0.636943,0,34817.032258,7.224516,279.935484,5323.75
20220221,23,-0.97,3.919745,82.839744,6.589744,0.119108,0.605096,0,34623.419355,7.076129,280.967742,5370.5
20220222,0,-1,3.911465,82.551282,6.641026,0.077707,0.617834,0,31793.870968,6.963871,280.322581,5412.25
20220222,1,-0.97,3.806369,82.762821,6.519231,0.074522,0.630573,0,29695.096774,6.896129,280.322581,5059
20220222,2,-0.87,3.669427,82.660256,6.320513,0.085987,0.617834,0,28976.129032,6.807097,278,4962.75
20220222,3,-0.71,3.512102,82.147436,5.948718,0.078981,0.624204,0,28679.096774,6.656129,279.741935,4361
20220222,4,-0.5,3.294268,82.108974,5.839744,0.066242,0.617834,0,27097.096774,6.588387,281.354839,4361.75
20220222,5,-0.26,3.036943,82.019231,5.858974,0.088535,0.541401,0,27648.064516,6.409677,280.322581,4846.75
20220222,6,-0,2.73949,82.269231,5.826923,0.059236,0.388535,0,28061.16129,6.027742,280.774194,4989.75
20220222,7,0.26,2.680255,82.455128,6.205128,0.024204,0.312102,0.616883,27335.16129,5.686452,275.290323,3813.75
20220222,8,0.5,3.141401,81.230769,6.122581,0.027389,0.356688,13.116883,28793.961039,5.563226,270.709677,3325
20220222,9,0.71,3.870064,78.512821,6.406452,0.028846,0.288462,20.545455,29135.38961,5.856774,266.580645,2884.5
20220222,10,0.87,4.522293,75.608974,6.980645,0.025,0.262821,18.038961,31321.16129,6.188387,265.806452,3390.5
20220222,11,0.97,4.989172,73.076923,7.16129,0.014744,0.314103,12.948052,31908.193548,6.459355,260.967742,4492
20220222,12,1,5.517834,70.762821,7.258065,0.019231,0.346154,11.915584,34620.129032,6.683226,257.870968,4990.75
20220222,13,0.97,5.806369,70.628205,7.270968,0.033333,0.358974,10.863636,34223.032258,6.740645,251.032258,5294.75
20220222,14,0.87,5.942675,71.775641,7.445161,0.041026,0.435897,7.331169,33955.677419,6.615484,245.096774,4592.75
20220222,15,0.71,5.921019,74.211538,7.658065,0.072436,0.480769,3.642857,33080.709677,6.352258,238.967742,4494.25
20220222,16,0.5,5.790446,76.942308,7.709677,0.097436,0.551282,1.493506,30370.193548,6.210968,232.451613,5018.25
20220222,17,0.26,5.650318,79.955128,7.703226,0.158065,0.729032,0.006494,27638.387097,6.154839,228.064516,4994.5
20220222,18,0,5.656051,82.532051,7.606452,0.236774,0.819355,0,26076.903226,6.246452,227.483871,5262.75
20220222,19,-0.26,5.696178,84.519231,7.406452,0.278065,0.877419,0,24591.806452,6.724516,231.935484,5337.75
20220222,20,-0.5,5.729936,85.647436,7.154839,0.265161,0.832258,0,25478.451613,6.963871,237.419355,5507
20220222,21,-0.71,5.758599,85.820513,6.948387,0.267097,0.787097,0,27443.354839,7.165161,243.225806,5564.25
20220222,22,-0.87,5.758599,85.673077,6.664516,0.305128,0.711538,0,27513.16129,7.161935,250.580645,5680.5
20220222,23,-0.97,5.686624,84.871795,6.180645,0.305769,0.615385,0,30486.451613,7.054194,256.709677,5387.5
20220223,0,-1,5.475796,83.75641,5.574194,0.226452,0.567742,0,29293.096774,7.04,265.225806,5478.5
20220223,1,-0.97,5.243949,83.179487,5.116129,0.149677,0.470968,0,31869.548387,6.858065,268.193548,4874.5
20220223,2,-0.87,4.915924,83.435897,4.709677,0.129032,0.335484,0,31165.419355,6.561935,271.419355,4453.5
20220223,3,-0.71,4.610191,83.775641,4.748387,0.112258,0.270968,0,31132.193548,6.19871,269.677419,5009.75
20220223,4,-0.5,4.314013,84.519231,4.793548,0.076774,0.245161,0,30741.032258,5.754194,269.677419,5336
20220223,5,-0.26,4.002548,85.275641,4.490323,0.030323,0.225806,0,29628.193548,5.327097,268.451613,5061.75
20220223,6,-0,3.628662,86.25641,3.883871,0.046452,0.135484,0,27438.645161,4.939355,264.645161,5096.75
20220223,7,0.26,3.459236,86.641026,3.554839,0.010323,0.096774,2.75974,26104.193548,4.597419,255.935484,5295
20220223,8,0.5,4.333121,83.435897,3.245161,0.013548,0.051613,32.402597,29377.225806,4.592258,241.741935,4984.25
20220223,9,0.71,5.41465,78.910256,3.535484,0.001282,0.025641,40.051948,32609.354839,4.924516,245.741935,4628.5
20220223,10,0.87,6.341401,73.448718,3.432258,0.000641,0.00641,40.88961,36791.16129,5.300645,250.709677,4276
20220223,11,0.97,7.219108,68.318471,3.019355,0,0.00641,46.62987,40367.16129,5.463226,248.387097,3960.5
20220223,12,1,7.987261,63.426752,2.425806,0,0.00641,50.784314,44006.645161,5.517419,245.096774,4006.75
20220223,13,0.97,8.572611,59.732484,2.2,0,0,51.372549,47830.451613,5.581935,244.451613,3724
20220223,14,0.87,8.847771,56.980892,2.192308,0,0,51.766234,49492.5,5.409032,240.193548,3602
20220223,15,0.71,8.888535,56.707006,1.903846,0,0,52.805195,52365.641026,5.026452,233.225806,5005.25
20220223,16,0.5,8.404459,58.312102,2.147436,0,0,53.058442,53591.282051,4.403871,224.258065,5442.25
20220223,17,0.26,6.787261,65.235669,2.5,0,0,26.37013,52114.102564,3.486452,211.419355,5734.5
20220223,18,0,5.359236,71.178344,2.467949,0,0,0,48908.141026,3.034194,186.129032,5968.25
20220223,19,-0.26,4.514013,74.426752,2.705128,0,0,0,47845.833333,3.102581,184.580645,5823.5
20220223,20,-0.5,4.06242,76.133758,3.25,0,0,0,47217.307692,3.275484,182.774194,6029
20220223,21,-0.71,3.757325,76.630573,3.634615,0,0,0,46849.294872,3.427097,180.258065,6318
20220223,22,-0.87,3.53121,77.433121,3.99359,0,0,0,45994.615385,3.429032,181.935484,5777
20220223,23,-0.97,3.378344,77.923567,4.358974,0,0,0,44921.410256,3.529032,180.645161,5616.75
20220224,0,-1,3.377707,77.605096,4.916667,0,0,0,46039.74359,3.765806,181.870968,5288.5
20220224,1,-0.97,3.234395,78.178344,5.448718,0,0,0,46329.935897,3.874839,181.935484,5173
20220224,2,-0.87,3.131847,79.165605,5.852564,0,0,0,46066.346154,3.924516,191.483871,5409.75
20220224,3,-0.71,3.072611,79.509554,6.206452,0,0,0,44864.294872,4.000645,189.612903,5419.75
20220224,4,-0.5,3.143949,79.312102,6.580645,0,0,0,44925.512821,4.02,182.83871,5516.5
20220224,5,-0.26,3.173248,79.305732,6.729032,0.001274,0.012739,0,45009.615385,4.037419,183.225806,5516.75
20220224,6,-0,3.242038,79.458599,6.980645,0,0.025478,0,46059.935897,4.096129,184.645161,5412.25
20220224,7,0.26,3.594268,78.821656,7.374194,0.005732,0.050955,5.285714,45235.897436,4.127097,187.548387,5306.75
20220224,8,0.5,4.401274,77.038217,7.56129,0.00828,0.076433,12.954545,46631.987179,4.208387,183.290323,5008
20220224,9,0.71,5.564331,73.923567,7.567742,0.001911,0.076433,18.811688,46972.692308,4.385161,185.935484,4101.25
20220224,10,0.87,6.9,69.866242,7.655844,0.005732,0.10828,21.664474,48305.483871,4.873548,195.548387,3705.5
20220224,11,0.97,7.921019,66.987261,7.538961,0.003185,0.10828,20.717105,49651.096774,5.436129,200.516129,3423.5
20220224,12,1,8.663057,65.203822,7.470968,0.003822,0.101911,20.908497,52333.612903,5.972258,204.967742,3624.25
20220224,13,0.97,9.165605,63.471338,7.554839,0.021656,0.11465,17.424837,53877.741935,6.468387,208.387097,2287
20220224,14,0.87,9.256688,63.229299,7.519231,0.038854,0.184713,12.441558,54417.948718,6.910323,212,1950.25
20220224,15,0.71,9.014013,63.866242,7.384615,0.096178,0.273885,7.883871,55488.076923,7.012258,214.580645,2812
20220224,16,0.5,8.454777,65.910828,7.467949,0.163057,0.33758,4.690323,55882.371795,7.050968,219.290323,3824.5
20220224,17,0.26,7.58535,68.751592,7.147436,0.257962,0.356688,1.645161,53912.435897,6.942581,223.935484,4064.75
20220224,18,0,6.645223,72.031847,6.794872,0.250318,0.420382,0,50811.602564,6.843226,228.903226,4537.25
20220224,19,-0.26,5.765605,75.242038,6.384615,0.261783,0.55414,0,48811.923077,6.894194,236.064516,4831.5
20220224,20,-0.5,4.83949,78.458599,6.179487,0.244586,0.605096,0,45964.230769,6.854839,244,5134.25
20220224,21,-0.71,3.994904,80.968153,6.442308,0.185987,0.700637,0,45270,6.796129,251.935484,5002
20220224,22,-0.87,3.169427,82.471338,6.294872,0.184713,0.713376,0,43393.974359,6.770968,257.741935,5295.5
20220224,23,-0.97,2.68535,83.012739,6.307692,0.132484,0.707006,0,44706.282051,6.392903,257.483871,4988.25
20220225,0,-1,2.167516,83.66879,6.057692,0.099363,0.605096,0,45553.589744,6.300645,258.83871,5625.5
20220225,1,-0.97,1.856688,83.605096,5.602564,0.1,0.56051,0,47229.551282,6.062581,258.774194,5678.25
20220225,2,-0.87,1.648408,83.847134,5.519231,0.078344,0.43949,0,45165.320513,5.902581,253.548387,5541.75
20220225,3,-0.71,1.484076,83.197452,5.217949,0.071975,0.350318,0,44104.807692,5.786452,249.225806,5646.5
20220225,4,-0.5,1.326752,82.617834,4.557692,0.052229,0.273885,0,44300.897436,5.777419,245.354839,5590.75
20220225,5,-0.26,1.193631,82.248408,4.326923,0.035669,0.210191,0,44085.576923,5.706452,242,5565
20220225,6,-0,1.014013,82.44586,4.160256,0.025478,0.22293,0,42094.102564,5.756129,237.354839,5713.5
20220225,7,0.26,1.099363,81.828025,4.166667,0.033758,0.191083,4.787097,42068.653846,5.766452,235.741935,5662
20220225,8,0.5,1.803185,78.898089,4.480769,0.042675,0.197452,27.522581,41173.974359,5.994839,232.387097,5687.75
20220225,9,0.71,2.592994,75.757962,5.032051,0.043949,0.280255,28.625806,41066.666667,6.613548,237.096774,5586
20220225,10,0.87,3.244586,72.713376,5.987179,0.050955,0.324841,25.864516,41371.410256,7.132258,240.83871,5422.25
20220225,11,0.97,3.766879,70.477707,6.339744,0.096815,0.382166,20.490323,40261.346154,7.287097,244.774194,5304.75
20220225,12,1,4.135669,69.528662,6.74359,0.06051,0.535032,17.56129,41946.858974,7.304516,248.387097,5051.75
20220225,13,0.97,4.241401,70.152866,6.641026,0.100641,0.615385,16.012903,42715.192308,7.13871,251.548387,5425.75
20220225,14,0.87,4.227389,70.936306,6.653846,0.137821,0.685897,14.458065,42068.589744,6.854194,255.806452,5166
20220225,15,0.71,3.887261,74.356688,6.532051,0.150641,0.717949,14.264516,40604.871795,6.570323,257.741935,5035.25
20220225,16,0.5,3.445223,78.324841,6.211538,0.23949,0.713376,14.083871,38692.179487,6.034839,258.193548,4583.25
20220225,17,0.26,2.864968,82.33758,6.019231,0.228025,0.611465,5.277419,37716.474359,5.424516,260.064516,5077
20220225,18,0,2.556051,84.242038,5.737179,0.13758,0.566879,0,36543.974359,4.885806,261.483871,4860.5
20220225,19,-0.26,2.310828,85.936306,5.384615,0.074522,0.496815,0,35857.75641,4.695484,262.258065,4688.25
20220225,20,-0.5,2.170064,86.700637,5.391026,0.05,0.365385,0,33479.551282,4.592258,269.419355,4791.5
20220225,21,-0.71,2.020382,87.764331,5.25,0.042675,0.394904,0,31251.474359,4.583871,270.516129,4952.25
20220225,22,-0.87,1.981529,87.917197,5.429487,0.029299,0.324841,0,29634.358974,4.51871,271.741935,4521
20220225,23,-0.97,1.949045,87.910828,5.326923,0.022293,0.292994,0,27096.474359,4.429677,272.709677,3902.5
20220226,0,-1,1.820382,87.904459,5.121795,0.027389,0.299363,0,24545,4.247742,279.870968,4066.5
20220226,1,-0.97,1.606369,88.363057,5.00641,0.031847,0.248408,0,23991.025641,4.118065,282.516129,2954
20220226,2,-0.87,1.475796,88.617834,5.512821,0.021019,0.159236,0,22742.179487,3.855484,278.258065,2136.25
20220226,3,-0.71,1.307006,88.834395,5.442308,0.007643,0.159236,0,22486.666667,3.686452,282.967742,1218.75
20220226,4,-0.5,1.102548,89.522293,5.397436,0.012102,0.184713,0,21344.487179,3.477419,281.935484,937.25
20220226,5,-0.26,0.931847,89.904459,5.230769,0.017197,0.191083,0,20788.782051,3.24129,275.290323,836
20220226,6,-0,0.77707,90.414013,5.423077,0.015287,0.171975,0,20000,3.030323,275.612903,513
20220226,7,0.26,0.733758,90.324841,5.089744,0.005732,0.165605,2.090323,20208.397436,2.803226,269.290323,418.5
20220226,8,0.5,1.483439,87.235669,4.955128,0.011465,0.146497,19.806452,22277.5,2.722581,265.612903,298.5
20220226,9,0.71,2.438854,82.44586,4.935484,0.012739,0.140127,24.264516,26578.141026,2.907097,264.516129,238.25
20220226,10,0.87,3.258599,76.55414,5.167742,0.010191,0.101911,27.025806,32484.166667,3.077419,253.741935,295
20220226,11,0.97,3.963462,71.032051,4.819355,0.005732,0.101911,29.168831,37132.645161,3.233766,233.548387,372.75
20220226,12,1,4.583333,66.647436,4.206452,0.007006,0.095541,34.116883,41212.322581,3.103247,229.220779,489.75
20220226,13,0.97,4.930128,63.891026,3.729032,0.005096,0.095541,35.896104,42952.903226,2.985065,196.948052,497.5
